ASTATE,DISTRICT,TEHSIL,VILLAGE,TOTAL_OF_ROR,TOTAL_OF_LAND_OWNER,ROR_DATA_ENTRY_AS_OF_P_S,AVAILABILITY_OF_ROR_DISTRIBUTION_P_S,ROR_LINKAGE_WITH_AA_COMPLETED,ROR_LINKAGE_WITH_AA_ONGOING,OF_LAND_OWNER_HOLDERS_WHOSE_ROR_L_W_A,WHETHER_MUTATION_NOTICE_AND_MUTATION_WORKFLOW_A_C,ISSUANCE_OF_DIGITALLY_SIGNED_ROR,ICT_CHANNEL_OF_DISTRIBUTION_OF_ROR,STATUS_ENTRY_DATE,STATE_CODE,DISTRICT_CODE,TEHSIL_CODE,URL_DISTRICT,URL_TEHSIL
UTTAR PRADESH,Agra,Agra,Kaboolpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Kachipura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Kahrai,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Kakrari,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Kakretha Ehtmali,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Kakretha Mustkil,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Kakua,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Kalal Kheria,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Kalwari,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Karmana Ehtmali,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Karmana Mustkil,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Kaulakha,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Khal,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Khallauwa,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Khaspur Ehtmali,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Khaspur Mustkil,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Khatena,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Khera Bhagor,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Kuan Khera,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Kundol,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Kuthawati,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Lakavali,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Lakhanpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Lalau,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Laramada,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Lashkar pur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Lodhai,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Mahua Khera,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Malpura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Manghatai,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Mankenda,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Mau Ehtmail,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Mau Mustkil,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Mayapur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Mehra Naharganj,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Midhakur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Mohammadpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Mundhera,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Nadauta,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Nagla Albatia,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Nagla Basua,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Nagla Kali,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Nagla Nathu,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Nagla Padi,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Nainana Brahman,2,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Nainana Jat,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Nanpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Naripura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Naubari,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Nauphari,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Pachgain Khera,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Patholi,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Patti Pachgain,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Pawawali,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Pinani Ramnagar,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Rajpur,2,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Rajrai,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Rampura,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Rohta,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Sadarban,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Sahara,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Saimari,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Salemabad,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Samogar Ehtmali,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Samogar Mustkil,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Sargan Khera,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Sarjepur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Sarvatpur,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Sebla Jat,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,shohlla,2,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Shyamo,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Sikandarpur Ehtmali,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Sikandarpur Mustkil,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Sikandra Vahistabad,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Siroli,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Agra,Sucheta,1,0,Completed,Done,Not Started,Not Started,NR,Done,Done,CSC,2016-04-21,9,146,766,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
